"","loc_name","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53"
"829","Tarkhankut","2.263888446","0.82524298","1.903546574","2.880098704","2.545562751","2.707570176","1.491361694","2.033859172","2.128123527","2.128123527","1.322219295","2.536614549","1.866995813","2.128123527","4.064820998","1.671599461","1.092411352","1.362105319","1.709120247","3.315786478","1.709120247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","Tarquinia","6.863413404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","Tartu","5.127235133","4.803821333","3.409943685","4.478814112","4.309843005","5.552665783","3.246323129","3.853853289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","Tarung-tung","4.803821333","3.860984746","4.064820998","1.068586965","1.092411352","2.233037805","1.45484486","1.374349801","3.547774705","2.301709858","1.54961624","2.203848464","1.596439999","1.84177646","0.838061612","2.089198367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","Tash-Kala","5.545251176","6.863413404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","Tasova Dereköy","5.545251176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","Tataurovskij","5.877515319","5.06460772","6.863413404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","Tegelen","5.127235133","5.06460772","4.803821333","5.236224847","6.516806892","2.682011997","1.904895788","0.82524298","1.903546574","4.309843005","6.863413404","1.491361694","1.059005327","1.059005327","5.488267847","5.398057342","2.583198774","1.779596491","3.860984746","1.439332694","1.431363764","0.77815125","2.975962695","4.064820998","2.128123527","1.362105319","4.601994842","4.900000002","3.673437655","2.203848464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","Testona","6.863413404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","Tha Chang 3","6.698942155","6.252469704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","Tham Hai","5.127235133","5.06460772","4.803821333","4.779821876","5.236224847","3.860984746","4.064820998","4.151472001","6.252469704","5.822276639","3.831814338","5.594013049","5.035029282","5.463825937","6.224317157","4.755493728","3.29380436","5.583374178","3.463310554","4.171308461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","Tham Khuyen","5.127235133","5.06460772","4.803821333","4.779821876","6.966172178","3.860984746","4.064820998","4.151472001","6.252469704","5.822276639","3.831814338","5.594013049","3.216605694","5.035029282","5.463825937","6.224317157","4.755493728","3.756223022","3.29380436","4.291517031","4.667452953","5.583374178","1.179787405","2.233037805","5.118368615","3.463310554","4.171308461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","Tham Om","5.127235133","5.06460772","4.803821333","4.779821876","5.236224847","6.966172178","3.689628467","3.860984746","4.064820998","4.151472001","6.252469704","5.822276639","3.831814338","4.899145381","5.594013049","3.216605694","3.84509804","5.035029282","5.463825937","6.224317157","3.29380436","4.291517031","4.431313496","3.633468456","3.982596832","5.118368615","3.463310554","5.173186268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","Thorington (Westleton Beds)","5.545251176","4.41836179","6.767526899","6.863413404","5.398057342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","Thum phai khai phet","5.877515319","4.803821333","4.822769396","6.224317157","4.291517031","4.689754027","4.431313496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","Thum Winam Nakin","5.877515319","5.127235133","5.06460772","4.803821333","4.779821876","3.246323129","3.853853289","4.822769396","3.860984746","6.698942155","4.064820998","3.831814338","2.560265398","5.594013049","5.035029282","5.463825937","6.224317157","4.755493728","4.291517031","4.689754027","4.431313496","3.633468456","3.965044635","1.179787405","2.233037805","1.45484486","2.56722248","1.936069996","1.827046017","3.284987627","3.463310554","2.419900701","2.203848464","2.089198367","2.439332694","1.890979597","2.278753601","1.459894853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","Tiandong_Dingmodong","5.127235133","5.06460772","4.803821333","4.779821876","6.966172178","3.860984746","4.964066725","6.252469704","5.822276639","3.831814338","5.594013049","5.035029282","6.224317157","4.755493728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","Tiandong_Mohui","5.127235133","5.06460772","4.803821333","3.689628467","3.860984746","4.064820998","4.151472001","6.252469704","2.560265398","5.035029282","5.463825937","6.224317157","4.291517031","6.767526899","5.583374178","4.881900254","6.444","4.930496172","6.444","1.936069996","1.827046017","4.690000002","1.389166084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","Tiandong_Wuyundong","5.06460772","4.803821333","5.236224847","3.689628467","3.860984746","6.698942155","6.252469704","5.822276639","4.899145381","5.463825937","6.224317157","4.755493728","4.291517031","1.370142847","1.146128036","1.374349801","3.463310554","3.806549954","1.05900533","1.939019776","1.397940009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","Tikhonovka 1","5.545251176","5.06460772","2.263888446","1.601664999","0.82524298","1.903546574","4.309843005","2.880098704","6.863413404","2.545562751","2.707570176","2.033859172","1.322219295","2.128123527","2.536614549","1.307496038","1.866995813","1.709120247","6.612783857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","Tikhonovka 2","1.601664999","1.903546574","2.545562751","2.707570176","2.583198774","2.033859172","2.128123527","1.322219295","2.536614549","1.866995813","2.128123527","1.671599461","1.652890695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","Tiligul liman (Morskoy)","1.903546574","2.545562751","1.491361694","2.583198774","2.128123527","2.033859172","2.128123527","2.128123527","2.536614549","1.866995813","1.671599461","1.362105319","0.949014482","4.601994842","1.709120247","1.748188027","1.652890695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","Tjidulang","5.477121255","6.698942155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","Tmava skala","5.127235133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","Tojaire 1","1.671599461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","Tolbaga","5.545251176","6.462","4.41836179","5.06460772","4.414395714","4.934670115","6.863413404","5.861922591","4.596597096","4.964066725","5.897999985","4.399385249","5.720159303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","Tollo de Chiclana 10/10B","1.106810618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","Tologoi 2.1-2","2.263888446","2.545562751","2.033859172","2.128123527","1.092411352","2.128123527","1.814247596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","Tologoi 2.5","5.545251176","6.462","4.41836179","3.467562479","4.414395714","2.448448655","2.263888446","1.601664999","0.82524298","1.471291711","2.006818268","3.246323129","6.863413404","5.097893912","2.545562751","3.695836147","2.033859172","1.322219295","1.866995813","5.897999985","1.814247596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","Tologoi 2.6","3.409943685","2.263888446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","Tologoj 1","2.263888446","2.263888446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","Tologoj 2","5.545251176","6.462","4.41836179","5.06460772","3.409943685","2.263888446","6.863413404","5.861922591","4.964066725","5.897999985","5.118368574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","Tongnan","5.06460772","4.803821333","5.822276639","5.594013049","6.224317157","4.291517031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","Tongzi","5.127235133","5.06460772","4.414395714","4.803821333","4.779821876","5.236224847","4.822769396","4.064820998","4.151472001","6.252469704","5.822276639","3.831814338","3.216605694","5.035029282","6.224317157","4.755493728","3.756223022","4.291517031","3.919601024","3.284987627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","Torej","5.861922591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","Torre Picchio","2.544068044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","Torrente Maspino","6.863413404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","Tourkovounia 2","1.601664999","2.096910013","1.471291711","1.491361694","3.860984746","2.128123527","2.77768051","2.128123527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","Toyo","0.82524298","1.903546574","1.491361694","2.128123527","2.544068044","2.128123527","0.77815125","3.291879224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","Trafalgar Square","5.877515319","5.06460772","5.236224847","6.516806892","6.966172178","6.534950727","4.808717242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","Trakai","5.127235133","3.467562479","5.06460772","4.803821333","3.409943685","4.478814112","5.552665783","5.861922591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","Tramariglio","6.863413404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","Transbaikalian (UPC)","5.545251176","6.462","5.877515319","5.236224847","2.263888446","4.934670115","6.863413404","5.861922591","2.545562751","3.695836147","1.307496038","5.897999985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","Transfesa","5.545251176","1.601664999","6.966172178","5.861922591","5.785647768","3.291879224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","Trassanel","1.903546574","1.491361694","2.128123527","2.128123527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","Tre Fossi","2.128123527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","Treugolnaja cave  1-2","5.127235133","3.467562479","5.06460772","5.236224847","4.859838349","4.010723865","4.964066725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","Treugolnaja cave l. 5","5.545251176","5.127235133","5.06460772","4.414395714","6.516806892","4.859838349","2.682011997","4.478814112","6.863413404","5.861922591","1.322219295","2.536614549","1.307496038","1.866995813","4.808717242","2.791303089",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","Treugolnaja cave l. 6-7","5.545251176","5.127235133","5.06460772","4.414395714","5.236224847","6.516806892","4.859838349","4.010723865","2.682011997","4.478814112","5.861922591","4.822769396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","Treugolnaya Cave","1.601664999","1.471291711","2.707570176","2.257278488","1.904895788","1.068586965","1.362105319","1.447674741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","Trinil H.K.","5.06460772","4.803821333","4.779821876","5.236224847","5.215548844","5.477121255","3.860984746","4.064820998","6.252469704","5.594013049","5.463825937","6.224317157","4.291517031","4.689754027","3.965044635","2.233037805","5.118368615","4.574031268","5.118368615","3.71127352","3.806549954","2.089198367","4.040350091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","Troitskosavsk (Kjakhta)","5.545251176","6.462","6.516806892","6.863413404","5.861922591","4.964066725","4.399385249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","Tsagan-Usun","6.462","4.964066725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","Tuanjie Cave","4.414395714","4.803821333","4.822769396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","Tunkijskaja dolina","5.532118519","4.096413393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","Tunliu_Xiaochangcun","5.545251176","6.462","4.41836179","5.127235133","4.414395714","4.803821333","4.010723865","2.448448655","5.861922591","3.689628467","4.689754027","4.601994842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","Ubeidiya","5.545251176","4.41836179","5.127235133","3.467562479","4.414395714","4.803821333","5.236224847","6.516806892","4.478814112","2.006818268","2.880098704","6.863413404","2.653598382","6.534950727","4.84509804","3.689628467","5.488267847","4.057164779","6","5.195000604","4.822769396","3.860984746","4.785189885","4.677591022","1.092411352","5.728666402","5.025987739","4.75223991","1.423996363","5.422494304","5.954240097","3.264849292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","Ukyr-Gulon","5.545251176","6.462","5.861922591","4.964066725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","Untermassfeld","5.545251176","5.127235133","4.414395714","4.803821333","5.236224847","6.516806892","4.010723865","4.478814112","5.552665783","5.215548844","6.863413404","5.861922591","5.097893912","6.534950727","5.398057342","4.057164779","3.860984746","4.785189885","4.677591022","4.808717242","4.669316881","4.712649702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","Urluk","6.462","6.863413404","5.861922591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","Urtiagako Leizea","6.863413404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","Uryv 3","1.601664999","1.903546574","2.128123527","2.128123527","1.307496038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","Ushki I","5.545251176","4.934670115","5.552665783","5.861922591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","Ust'-Belaja 14-16","5.06460772","4.478814112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","Ust'-Kharlun","5.545251176","6.863413404","5.861922591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","Ust-Kiran","5.06460772","6.863413404","5.861922591","5.728666402","5.720159303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","Ust-Kjakhta IV(1-2)","5.545251176","4.41836179","5.861922591",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","Ust'-Kjakhta XVII (3:5)","5.545251176","6.462","5.06460772","4.934670115","5.861922591","4.964066725","5.785647768","5.897999985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","Ust'-Menza II","5.545251176","5.06460772","4.414395714","4.478814112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","Ust-Obor","5.545251176","6.462","4.414395714","2.263888446","2.128123527","2.128123527","1.671599461","1.362105319","5.897999985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
